id,name,slug,batch,website,yc_url,location,region,teamSize,oneLiner,github_org,commit_velocity_30d,commit_velocity_90d,acceleration_ratio,active_repos,contributors,commits_per_employee,stabilized_efficiency,total_stars,total_forks,pr_merge_rate,issue_close_rate,founder_linkedin,founder_twitter
27054,Ekho,ekho,S22,https://www.ekho.com,https://www.ycombinator.com/companies/ekho,"New York, NY, USA",United States of America,30.0,Shopify for vehicles,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
27047,Plutto,plutto,S22,https://getplutto.com/,https://www.ycombinator.com/companies/plutto,"Santiago, Santiago Metropolitan Region, Chile",Chile,20.0,Supply-chain risk management and compliance platform for Latin…,plutto,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
27092,Lamin,lamin,S22,https://lamin.ai,https://www.ycombinator.com/companies/lamin,Unknown,Remote,10.0,Open data framework for biology,laminas,58,107,1.18,5,9,10.7,33.84,312,110,0.83,0.24,https://linkedin.com/in/falexwolf,https://x.com/sunnyosun
27050,Kombo,kombo,S22,https://kombo.dev,https://www.ycombinator.com/companies/kombo,"Berlin, Germany",Germany,20.0,"Unified API for HR, payroll and recruiting software",kombohq,29,79,0.58,3,6,3.95,17.66,28,3,0.94,1.0,https://linkedin.com/in/alexander-kuebel-8b8351180,
26913,Aurelian,aurelian,S22,https://www.aurelian.com/,https://www.ycombinator.com/companies/aurelian,"Seattle, WA, USA",United States of America,45.0,Automating non-emergency calls for 911 centers,AurelianIndustries,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
27038,Fini,fini,S22,https://www.usefini.com,https://www.ycombinator.com/companies/fini,"Amsterdam, Netherlands",Netherlands,14.0,Fini | Automate 80% of enterprise support with AI agents,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26897,AviaryAI,aviaryai,S22,http://www.helloaviary.ai,https://www.ycombinator.com/companies/aviaryai,"Chicago, IL, USA",United States of America,10.0,Outbound AI voice agents for the financial services industry,AviaryAI,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26898,Diversion,diversion,S22,https://diversion.dev,https://www.ycombinator.com/companies/diversion,"San Francisco, CA, USA",United States of America,14.0,"A scalable, cloud-native Perforce and Git alternative",DiversionCompany,0,0,0.0,0,0,0.0,0.0,0,2,1.0,0.0,,
27037,Metriport,metriport,S22,https://metriport.com/,https://www.ycombinator.com/companies/metriport,"San Francisco, CA, USA",United States of America,16.0,Open-Source Platform for Healthcare Data Intelligence,metriport,27,32,5.4,2,3,2.0,8.0,714,86,0.98,0.67,https://linkedin.com/in/dimagoncharov,https://x.com/ColinElsinga
26884,Alphawatch AI,alphawatch-ai,W23,https://alphawatch.ai,https://www.ycombinator.com/companies/alphawatch-ai,"New York, NY, USA",United States of America,10.0,AI Employees for Finance,Alphawatch-AI,0,1,0.0,1,1,0.1,0.32,0,0,1.0,0.0,,
26882,Coris,coris,S22,https://coris.ai/,https://www.ycombinator.com/companies/coris,"San Francisco, CA, USA",United States of America,10.0,"AI risk and ops platform for Payment Processors, Banks, SaaS…",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26881,Bitstack,bitstack,S22,https://www.bitstack-app.com,https://www.ycombinator.com/companies/bitstack,"Paris, France",France,16.0,"All things money, with better money",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26877,Peoplebox.ai,peoplebox,S22,https://www.peoplebox.ai,https://www.ycombinator.com/companies/peoplebox,"San Francisco, CA, USA",United States of America,35.0,"AI talent platform to hire, manage, and grow your people ",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26871,Shipmates,shipmates,S22,https://shipmates.app,https://www.ycombinator.com/companies/shipmates,"Makati, Metro Manila, Philippines",Philippines,12.0,Shipping platform for online merchants in the Philippines,ShipMates,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26870,Thera,thera,S22,https://www.getthera.com,https://www.ycombinator.com/companies/thera,"New York, NY, USA",United States of America,15.0,AI-Native Finance OS,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26863,Provision,provision,S22,https://useprovision.com,https://www.ycombinator.com/companies/provision,"Toronto, ON, Canada",Canada,11.0,Ironclad for construction,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26869,Sytex,sytex,S22,https://www.sytex.io,https://www.ycombinator.com/companies/sytex,"Córdoba, Cordoba, Argentina",Argentina,22.0,Project management platform for Field Infrastructure.,Sytex,24,95,0.34,1,3,4.32,20.25,1,0,1.0,0.0,https://linkedin.com/in/mariano-lisiotti-0635622,https://x.com/MarianoODD1
26859,Typewise,typewise,S22,https://typewise.app,https://www.ycombinator.com/companies/typewise,"Zürich, Switzerland",Switzerland,12.0,Boosting customer service and sales productivity by 2-3x.,Typewise,16,16,0.0,1,1,1.33,4.62,11,0,0.0,1.0,,
26860,NewsCatcher,newscatcher,S22,https://newscatcherapi.com/,https://www.ycombinator.com/companies/newscatcher,"Kyiv, Ukraine, 02000",Ukraine,22.0,Turning the web into a structured database of real world events.,Newscatcher,10,43,0.3,4,3,1.95,9.17,0,1,0.68,0.0,https://linkedin.com/in/artem-bugara,https://x.com/kizy625
26837,Unify,unify,W23,https://unify.ai,https://www.ycombinator.com/companies/unify,"London, UK",United Kingdom,10.0,Hire AI — Not APIs ✨,unify,0,0,0.0,0,0,0.0,0.0,154,17,1.0,0.0,,
26803,Tank Payments,tank-payments,S22,https://www.tankpayments.com/,https://www.ycombinator.com/companies/tank-payments,"Austin, TX, USA",United States of America,10.0,Modern financial infrastructure for the trucking industry.,tank-payments,0,0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,,
26800,Juicebox,juicebox,S22,https://juicebox.ai/,https://www.ycombinator.com/companies/juicebox,"San Francisco, CA, USA",United States of America,35.0,AI-powered talent sourcing for recruiters,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26797,Rio,rio,S22,https://www.rio.trade,https://www.ycombinator.com/companies/rio,"Mexico City, CDMX, Mexico",Mexico,10.0,LATAM’s largest stablecoin FX and liquidity provider,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26795,Gullak Money,gullak-money,S22,https://gullak.money,https://www.ycombinator.com/companies/gullak-money,"Bengaluru, Karnataka, India",India,15.0,Gullak automates savings & invests these in gold,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26793,Windmill,windmill,S22,https://windmill.dev,https://www.ycombinator.com/companies/windmill,"Paris, France",France,10.0,Open-source platform to turn scripts into internal apps & workflows,windmill,0,0,0.0,0,0,0.0,0.0,287,51,0.5,0.27,,
26768,Disclo,disclo,S22,http://www.disclo.com,https://www.ycombinator.com/companies/disclo,"Austin, TX, USA",United States of America,10.0,Health disclosure and accommodation management platform,disclo,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26778,Blee,blee,S22,https://www.blee.com,https://www.ycombinator.com/companies/blee,"New York, NY, USA",United States of America,15.0,"Smart, fast, and collaborative compliance reviews ",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26742,Boostly,boostly,S22,https://boostly.com,https://www.ycombinator.com/companies/boostly,"Lehi, UT, USA",United States of America,50.0,Premier growth platform for restaurants,Boostly,0,9,0.0,1,1,0.18,1.27,0,0,0.0,0.0,,
26792,Activepieces,activepieces,S22,https://www.activepieces.com,https://www.ycombinator.com/companies/activepieces,"San Francisco, CA, USA",United States of America,10.0,"Open-source, AI-first and no-code business automation tool",activepieces,159,214,2.89,3,20,21.4,67.67,21080,3383,0.79,0.02,https://linkedin.com/in/ashrafsam,https://x.com/mabuaboud
26713,Pasito,pasito,S22,https://pasito.ai,https://www.ycombinator.com/companies/pasito,"New York, NY, USA",United States of America,20.0,AI agents for insurance and benefits,Pasitochki,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26711,Devyce,devyce,S22,https://devyce.com,https://www.ycombinator.com/companies/devyce,"London, UK",United Kingdom,20.0,The global mobile network for business. ,devyce,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26727,Moneco,moneco,S22,https://moneco.app/,https://www.ycombinator.com/companies/moneco,"Paris, France",France,15.0,Neobank for African migrants in Europe,MonecoHQ,0,0,0.0,0,0,0.0,0.0,1,0,0.0,0.0,,
26749,Ballerine,ballerine,S22,http://www.ballerine.com,https://www.ycombinator.com/companies/ballerine,Unknown,Unknown,16.0,Agentic Intelligence Layer for Merchant Risk Decisions,ballerine-io,0,0,0.0,0,0,0.0,0.0,2358,280,0.15,0.0,,
26707,Chariot,chariot-2,S22,https://givechariot.com/,https://www.ycombinator.com/companies/chariot-2,"New York, NY, USA",United States of America,24.0,A payment network connecting nonprofits to the $326B in DAFs,chariot,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26704,Two Dots,two-dots,S22,https://www.twodots.net/,https://www.ycombinator.com/companies/two-dots,"San Francisco, CA, USA",United States of America,18.0,AI fraud prevention and underwriting agent,two-dots,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26710,Tailor,tailor,S22,https://www.tailor.tech/,https://www.ycombinator.com/companies/tailor,"Tokyo, Japan",Japan,40.0,Headless ERP for retail operations,Tailor,9,33,0.38,3,1,0.82,5.22,0,0,0.0,0.0,https://linkedin.com/in/yo-shibata-12742621,https://x.com/yoyoshibata
26693,SigmaMind AI,sigmamind-ai,S22,https://sigmamind.ai?utm_source=yc&utm_medium=web,https://www.ycombinator.com/companies/sigmamind-ai,"Bengaluru, Karnataka, India",India,12.0,Platform to build enterprise-ready voice/chat agents,SigmaMind-Research,0,0,0.0,0,0,0.0,0.0,1,2,0.97,1.0,,
26670,Julius,julius,S22,https://julius.ai,https://www.ycombinator.com/companies/julius,"San Francisco, CA, USA",United States of America,15.0,AI Data Scientist,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26661,Stream,stream,S22,http://www.stream.claims,https://www.ycombinator.com/companies/stream,"San Francisco, CA, USA",United States of America,15.0,The AI Claims Workbench automating insurance claims ,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26505,Layerup,layerup,S22,https://www.uselayerup.com/,https://www.ycombinator.com/companies/layerup,"San Francisco, CA, USA",United States of America,11.0,Agentic AI OS for Financial Services and Insurance,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26476,Pana,pana,S22,http://Holapana.com,https://www.ycombinator.com/companies/pana,"Miami, FL, USA",United States of America,14.0,A Global Bank on Chain,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26413,Medplum,medplum,S22,https://www.medplum.com,https://www.ycombinator.com/companies/medplum,"San Francisco, CA, USA",United States of America,12.0,API first electronic health record (EHR) that is open source,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26303,Massdriver,massdriver,W22,https://massdriver.cloud,https://www.ycombinator.com/companies/massdriver,"Los Angeles, CA, USA",United States of America,11.0,"Deploy secure, scalable cloud infrastructure in minutes not days",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26277,CrediBook,credibook,W22,https://credibook.com/,https://www.ycombinator.com/companies/credibook,"Jakarta, Indonesia",Indonesia,53.0,Faire for Indonesia,credibook,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26267,Fresh Factory,fresh-factory,W22,http://freshfactory.id/,https://www.ycombinator.com/companies/fresh-factory,"Jakarta, Indonesia",Indonesia,100.0,Smart Cold Chain Fulfillment Platform,Fresh-Factory,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26296,Reality Defender,reality-defender,W22,http://www.realitydefender.com,https://www.ycombinator.com/companies/reality-defender,"New York, NY, USA",United States of America,54.0,Enterprise Deepfake Detection,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26265,Seis,seis,W22,https://www.seis.com,https://www.ycombinator.com/companies/seis,"San Francisco, CA, USA",United States of America,70.0,Banking 100% in Spanish for the 44 million US Spanish speakers,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26264,Jutsoo,jutsoo,W22,https://www.jutsoo.com/,https://www.ycombinator.com/companies/jutsoo,"Jakarta, Indonesia",Indonesia,12.0,All your corporate bank accounts connected under one platform,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26290,Mono,mono-2,W22,https://mono.la,https://www.ycombinator.com/companies/mono-2,"Bogotá, Bogota, Colombia",Colombia,30.0,Embedded finance infrastructure for LatAm enterprises.,mono,56,102,1.22,5,8,3.4,18.62,5985,1506,0.88,0.36,https://linkedin.com/in/sebastian-ortiz-v,https://x.com/mono_empresas
26242,Finnix,finnix,W22,http://finnix.id,https://www.ycombinator.com/companies/finnix,"Jakarta, Indonesia",Indonesia,13.0,Financial technology solutions for Indonesian creative businesses,finnix,17,31,1.21,4,5,2.38,8.6,46,18,0.0,0.0,https://linkedin.com/in/reinhart-hermanus-6a149115,https://x.com/reinharthrm
26254,Eventual,eventual,W22,https://www.daft.ai/,https://www.ycombinator.com/companies/eventual,"San Francisco, CA, USA",United States of America,18.0,Building the AI data engine for any modality and scale,Eventual-Inc,115,197,1.4,5,26,10.94,46.43,5287,411,0.71,0.14,https://linkedin.com/in/sammy-sidhu,https://x.com/sammy_sidhu
26210,Alima,alima,W22,https://alima.la,https://www.ycombinator.com/companies/alima,"Mexico City, CDMX, Mexico",Mexico,10.0,Fresh procurement made easy,alimama-creative,0,0,0.0,0,0,0.0,0.0,952,58,0.5,0.41,,
26183,Pantore Pay,pantore-pay,W22,https://www.pantorepay.com.br,https://www.ycombinator.com/companies/pantore-pay,"São Paulo, State of São Paulo, Brazil",Brazil,25.0,Working capital for Brazilian restaurants,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26147,Cofactr,cofactr,W22,https://www.cofactr.com/,https://www.ycombinator.com/companies/cofactr,"New York, NY, USA",United States of America,15.0,Cloud pre-factory logistics and procurement for electronics,Cofactr,1,2,1.0,2,1,0.13,0.52,0,0,0.96,0.0,,
26109,Poko,poko,W22,http://www.pokoapp.xyz,https://www.ycombinator.com/companies/poko,Singapore,Singapore,10.0,Seamless Fiat Payments for Web3,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26016,Finku,finku,W22,http://finku.id,https://www.ycombinator.com/companies/finku,"Jakarta, Indonesia",Indonesia,20.0,AI powered personal finance app for Indonesia,finkutech,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26073,Dealls – Jobs & Mentoring,dealls-jobs-and-mentoring,W22,https://dealls.com,https://www.ycombinator.com/companies/dealls-jobs-and-mentoring,"Jakarta, Indonesia",Indonesia,127.0,Indonesia's #1 ATS & Job Portal to match top talents & companies,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26003,Mahaana Wealth,mahaana-wealth,W22,http://mahaana.com,https://www.ycombinator.com/companies/mahaana-wealth,"Islamabad, Pakistan",Pakistan,30.0,Mahaana is first & only licensed digital wealth manager in Pakistan,Mahaana,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
26051,GIMO,gimo,W22,https://gimo.vn/en,https://www.ycombinator.com/companies/gimo,"Hanoi, Hoàn Kiếm, Hanoi, Vietnam",Vietnam,70.0,We help underbanked workers get paid before payday,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25986,Unravel Carbon,unravel-carbon,W22,http://unravelcarbon.com,https://www.ycombinator.com/companies/unravel-carbon,Singapore,Singapore,42.0,Enterprise software for companies to track & reduce their carbon…,unravelcarbonorg,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25991,Humand,humand,W22,https://humand.co,https://www.ycombinator.com/companies/humand,"San Francisco, CA, USA",United States of America,270.0,All-in-one app for internal communication and HR,HumandDev,0,7,0.0,1,1,0.03,0.43,0,0,1.0,0.0,,
25984,Rally UXR,rally-uxr,W22,https://www.rallyuxr.com/,https://www.ycombinator.com/companies/rally-uxr,"New York, NY, USA",United States of America,30.0,User Research CRM,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25978,Fleek,fleek,W22,https://www.joinfleek.com/,https://www.ycombinator.com/companies/fleek,"London, UK",United Kingdom,100.0,A B2B marketplace for wholesale second hand fashion,fleekxyz,0,0,0.0,0,0,0.0,0.0,28,28,0.9,0.0,,
25969,Shaped,shaped,W22,https://shaped.ai,https://www.ycombinator.com/companies/shaped,"New York, NY, USA",United States of America,25.0,"The real-time retrieval engine for search, feeds, and agents.",Shaped,0,0,0.0,0,0,0.0,0.0,29,4,1.0,0.0,,
25973,amiloz,amiloz,W22,https://www.beloz.com.mx/,https://www.ycombinator.com/companies/amiloz,"Mexico City, CDMX, Mexico",Mexico,20.0,Micro-lender in Mexico,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25967,ngrow.ai,ngrow-ai,W22,http://ngrow.ai,https://www.ycombinator.com/companies/ngrow-ai,"San Francisco, CA, USA",United States of America,11.0,Low-code SaaS for marketing in push notifications,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25960,Clupp,clupp,W22,http://clupp.com.mx/,https://www.ycombinator.com/companies/clupp,"Mexico City, CDMX, Mexico",Mexico,12.0,Innovative insurance solutions for underserved markets.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25958,Unsaddl,unsaddl,W22,http://unsaddl.com,https://www.ycombinator.com/companies/unsaddl,"New York, NY, USA",United States of America,10.0,education benefits and leave of absence management,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25948,Spade,spade,W22,https://www.spade.com,https://www.ycombinator.com/companies/spade,"New York, NY, USA",United States of America,20.0,Enriched transaction data you can build on,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25935,Topship,topship,W22,https://topship.africa/,https://www.ycombinator.com/companies/topship,"Lagos, Nigeria",Nigeria,20.0,Flexport for African Merchants - Building the OS for Global Logistics,Topship,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25914,IoTFlows Inc,iotflows-inc,W22,https://www.iotflows.com/,https://www.ycombinator.com/companies/iotflows-inc,"Atlanta, GA, USA",United States of America,60.0,Plug-and-play AI platform with sensors and dashboards that makes…,iotflows,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25891,PINA,pina,W22,https://pina.id,https://www.ycombinator.com/companies/pina,"Jakarta, Indonesia",Indonesia,25.0,WealthFront of Indonesia ,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25911,Cypher,cypher,W22,https://cypherhq.io/,https://www.ycombinator.com/companies/cypher,"Palo Alto, CA, USA",United States of America,12.0,Crypto Neo-Bank (WhatsApp moment for bank accounts),CypherpunkArmory,105,105,0.0,3,8,8.75,30.31,203,161,0.9,0.4,https://linkedin.com/in/kuberanmarimuthu,https://x.com/ikuberan
25876,Numida,numida,W22,https://numida.com,https://www.ycombinator.com/companies/numida,"Kampala, Uganda",Uganda,115.0,Working capital for African micro businesses,numidatech,0,100,0.0,1,15,0.87,9.33,0,0,0.8,0.0,https://linkedin.com/in/minashahid,https://x.com/_minashahid
25849,Theneo,theneo,W22,https://theneo.io,https://www.ycombinator.com/companies/theneo,"San Francisco, CA, USA",United States of America,21.0,Stripe-like API Docs in just a few clicks,Theneo-Inc,0,4,0.0,2,2,0.19,0.87,48,12,0.93,0.0,,
25835,Kular,kular,W22,https://www.kular.ai,https://www.ycombinator.com/companies/kular,"London, UK",United Kingdom,12.0,AI Lead Generator,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25818,Vimmerse,vimmerse,W22,https://vimmerse.net,https://www.ycombinator.com/companies/vimmerse,"San Jose, CA, USA",United States of America,10.0,Bring your photos to life with Vimmerse,vimmerse,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25827,Talentropy.ai,talentropy-ai,W22,https://talentropy.ai/,https://www.ycombinator.com/companies/talentropy-ai,"Bogotá, Bogota, Colombia",Colombia,35.0,AI solution that streamlines candidate screening and recruitment,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25788,DimOrder,dimorder,W22,https://dimorder.com,https://www.ycombinator.com/companies/dimorder,Hong Kong,Hong Kong,70.0,Toast for Southeast Asia,dimorder,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,,
25819,Broccoli AI,broccoli-ai,W22,https://www.broccoli.com/,https://www.ycombinator.com/companies/broccoli-ai,"San Francisco, CA, USA",United States of America,21.0,AI-native operating system for home service businesses,broccolimicro,2,3,2.0,2,1,0.14,0.65,43,0,0.95,0.15,,
25814,Duplo,duplo,W22,https://www.tryduplo.com/,https://www.ycombinator.com/companies/duplo,Unknown,Nigeria,13.0,Venmo for B2B in Africa,duplocloud,250,255,50.0,5,19,19.62,70.72,70,7,0.71,0.0,https://linkedin.com/in/yelew,https://x.com/tryduplo
25776,Partna,partna,W22,https://getpartna.com,https://www.ycombinator.com/companies/partna,"Wilmington, DE, USA",United States of America,16.0,Your Global payments partner for Africa,Partna-Sverige,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25787,Courtyard.io,courtyard-io,W22,https://courtyard.io,https://www.ycombinator.com/companies/courtyard-io,"San Francisco, CA, USA",United States of America,13.0,"A frictionless, safe, and fun experience to invest in collectibles",Courtyard,0,0,0.0,0,0,0.0,0.0,6,3,1.0,0.25,,
25777,BotCity,botcity,W22,https://botcity.dev,https://www.ycombinator.com/companies/botcity,"San Francisco, CA, USA",United States of America,35.0,Observability and Governance for AI-Generated Python scripts.,botcity-dev,4,12,0.5,5,5,0.34,2.03,56,20,0.99,0.69,,
25758,Nash,nash-2,W22,https://getnashglobal.com/,https://www.ycombinator.com/companies/nash-2,"Nairobi, Kenya",Kenya,11.0,All in one finance platform for borderless businesses in Africa,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25763,Cinder,cinder-2,W22,http://www.cinder.co,https://www.ycombinator.com/companies/cinder-2,"New York, NY, USA",United States of America,23.0,"Cinder | Responsible AI, Trust & Safety, and Data Labeling At Scale",cinder,1,70,0.01,1,3,3.04,14.6,5690,1077,0.89,0.2,https://linkedin.com/in/glenwise,
25737,Arintra,arintra,W22,https://arintra.com,https://www.ycombinator.com/companies/arintra,"Austin, TX, USA",United States of America,50.0,Medical coding automation,arintra-org,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25733,SmartHelio,smarthelio,W22,https://www.smarthelio.com/,https://www.ycombinator.com/companies/smarthelio,"Lausanne, Switzerland",Switzerland,25.0,Software to prevent downtime in a solar plant,SmartHelio,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25755,Rank (formerly Moni),rank,W22,https://www.userank.com/,https://www.ycombinator.com/companies/rank,"Lagos, Nigeria",Nigeria,20.0,Group Financing for small businesses across Africa.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25717,Lenco,lenco,W22,https://lenco.co,https://www.ycombinator.com/companies/lenco,"Lagos, Nigeria",Nigeria,13.0,Pan-African digital bank for Africa's 50m businesses,LencoHQ,0,5,0.0,1,2,0.38,1.39,1,0,0.0,0.0,,
25743,Trackingplan,trackingplan,W22,https://trackingplan.com,https://www.ycombinator.com/companies/trackingplan,"Barcelona, Spain",Spain,17.0,Automated QA for your Digital Analytics,trackingplan,31,32,31.0,4,3,1.88,7.76,10,2,1.0,0.0,https://linkedin.com/in/alexandrosandre,https://x.com/ptrujillano
25726,Vendy,vendy,W22,https://myvendy.com,https://www.ycombinator.com/companies/vendy,"Lagos, Nigeria",Nigeria,20.0,Vendy is a marketplace on WhatsApp,vendys,0,3,0.0,1,1,0.15,0.67,2,4,1.0,0.0,,
25716,Dojah Inc,dojah-inc,W22,https://www.dojah.io,https://www.ycombinator.com/companies/dojah-inc,"Lagos, Nigeria",Nigeria,30.0,Prevent Fraud and Onboard Users Faster,dojah-inc,4,9,0.8,2,3,0.3,1.64,3,10,0.44,0.4,,
25713,Grey,grey,W22,https://grey.co,https://www.ycombinator.com/companies/grey,"US-101, San Francisco, CA, USA",United States of America,15.0,Banking services for remote workers and digital nomads,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25711,"Elphinstone, Inc.",elphinstone-inc,W22,https://elphinstone.com.pk/,https://www.ycombinator.com/companies/elphinstone-inc,"Karachi City, Sindh, Pakistan",Pakistan,15.0,Robo-advisory platform for Pakistan,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25697,Prembly (formerly Identitypass),prembly,W22,https://prembly.com/,https://www.ycombinator.com/companies/prembly,"Lagos, Nigeria",Nigeria,80.0,Identity Verification API for Emerging Markets,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25691,voize,voize,W22,https://voize.de/,https://www.ycombinator.com/companies/voize,"Berlin, Germany",Germany,120.0,"We build the AI companion for nurses, to create time for care.",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25681,SpadeWorks,spadeworks,W22,https://www.spadeworks.co,https://www.ycombinator.com/companies/spadeworks,"San Francisco, CA, USA",United States of America,13.0,AI agents that turn every call into revenue for trade businesses,SpadeWorks,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25672,Cogram,cogram,W22,https://cogram.com,https://www.ycombinator.com/companies/cogram,"New York, NY, USA",United States of America,15.0,"The AI Platform for Architects, Builders, and Engineers",cogramAI,0,0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,,
25665,Wibond,wibond,W22,https://www.wibond.co/,https://www.ycombinator.com/companies/wibond,"Córdoba, Cordoba, Argentina",Argentina,30.0,Affirm for LATAM ,WiBond,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25684,Curacel,curacel,W22,https://curacel.co,https://www.ycombinator.com/companies/curacel,"Lagos, Nigeria",Nigeria,30.0,AI-Powered Infrastructure for Insurance & Healthcare,Curacel,3,3,0.0,1,1,0.1,0.55,0,0,0.0,0.0,,
25670,Eazipay Inc.,eazipay-inc,W22,https://myeazipay.com,https://www.ycombinator.com/companies/eazipay-inc,"105102, Lagos, Nigeria",Nigeria,27.0,Eazipay powers effortless payroll and financial access in Africa.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25660,PayCaddy,paycaddy,W22,https://paycaddy.com/,https://www.ycombinator.com/companies/paycaddy,"Panama City, Panama",Panama,20.0,Simplified Banking as a Service for Latam,paycaddy,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25663,Velt,velt,W22,https://velt.dev,https://www.ycombinator.com/companies/velt,"San Francisco, CA, USA",United States of America,15.0,Add powerful collaboration features to your product ridiculously fast.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25662,digi,digi,W22,https://www.digiventures.la/,https://www.ycombinator.com/companies/digi,Unknown,Remote,30.0,Enabling banks have a fintech-style loan origination process,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25658,Plumter,plumter,W22,https://plumter.com,https://www.ycombinator.com/companies/plumter,"Lagos, Nigeria",Nigeria,12.0,Financial tools for cross-border trade,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25652,SALT,salt,W22,https://salt.pe,https://www.ycombinator.com/companies/salt,"Bengaluru, Karnataka, India",India,14.0,B2B Cross-Border Payment & Compliance Platform,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25655,Anfin,anfin,W22,https://anfin.vn/,https://www.ycombinator.com/companies/anfin,"Ho Chi Minh City, Vietnam",Vietnam,40.0,A multi-asset trading platform dedicated to retail investors,anfin21,0,0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,,
